genus_species,population_id,acclim_temp,latitude,longitude,genus.x,species.x,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage.x,phylum.x,class.x,order.x,family.x,realm_specific,realm_general,notes.x,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units,no_acclimation,genus.y,species.y,phylum.y,class.y,order.y,family.y,life_stage.y,season_inactive,logic_source_for_season_inactive,season_when_away_migratory_only,logic_source_season_when_away,maturity_sex,age_maturity_days,maturity_days_reference,maturity_days2,maturity_days2_reference,lifespan_days,lifespan_days_reference,data_gatherer,dispersal_distance_category,logic_source_for_dispersal_distance,dispersal_distance2_category,logic_source_for_dispersal_distance2,home_range_size_km2,logic_source_for_home_range_size,migratory,source_logic_for_migration_info,x29,realm,kingdom,maximum_body_size_svl_hbl_cm,source_for_maximum_body_size,trophic_position,source_logic_for_trophic_position,x36,x37,dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering,logic_source_for_dispersal_type,cold_season_dormancy,source_logic_for_cold_season_dormancy,hot_season_dormancy,source_logic_for_hot_season_dormancy,highland_specialist,pelagic_habitat_for_marine_species,source_logic_for_highland_specialist,notes.y,orig_genus,orig_species,terrestriality_available_for_mammals_only_see_pan_theria_metadata,pantheria05genus,pantheria05species,pantheria93genus,pantheria93species,all_pantheria_synonyms05,pantheria_references,binary_name,try_species_number_for_plants,notes_on_body_size_e_g_type_of_metric
Litoria lesueuri,Litoria lesueuri_-16.92,30,-16.92,145.771,Hyla,lesueuri,"Cairns, Queensland",Aquatic,14,34.2,tmax,NA,NA,10,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,lesueuri,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria lesueuri,Litoria lesueuri_-37.496,10,-37.496,148.174,Hyla,lesueuri,"Buchan, Victoria",Aquatic,14,31.5,tmax,NA,NA,5,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,lesueuri,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria lesueuri,Litoria lesueuri_-37.412,5,-37.412,148.206,Hyla,lesueuri,"Murrindal, Victoria",Aquatic,14,30.3,tmax,NA,NA,35,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,lesueuri,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria lesueuri,Litoria lesueuri_-37.412,25,-37.412,148.206,Hyla,lesueuri,"Murrindal, Victoria",Aquatic,14,33.1,tmax,NA,NA,35,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,lesueuri,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria lesueuri,Litoria lesueuri_-37.496,25,-37.496,148.174,Hyla,lesueuri,"Buchan, Victoria",Aquatic,14,34.5,tmax,NA,NA,5,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,lesueuri,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-33.425,5,-33.425,151.342,Hyla,peroni,"Gosford, New South Wales",Terrestrial,14,31,tmax,NA,NA,38,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-33.425,10,-33.425,151.342,Hyla,peroni,"Gosford, New South Wales",Terrestrial,14,32.6,tmax,NA,NA,38,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-37.496,10,-37.496,148.174,Hyla,peroni,"Buchan, Victoria",Terrestrial,14,35,tmax,NA,NA,1,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-33.425,25,-33.425,151.342,Hyla,peroni,"Gosford, New South Wales",Terrestrial,14,36.3,tmax,NA,NA,38,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-30.514,5,-30.514,151.667,Hyla,peroni,"Armidale, New South Wales",Terrestrial,14,33,tmax,NA,NA,4,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria peronii,Litoria peronii_-30.514,25,-30.514,151.667,Hyla,peroni,"Armidale, New South Wales",Terrestrial,14,36.2,tmax,NA,NA,4,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Arboreal,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,14,days,NA,Litoria,peronii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria phyllochroa,Litoria phyllochroa_-33.425,5,-33.425,151.342,Hyla,phyllochroa,"Gosford, New South Wales",Aquatic,14,29.5,tmax,NA,NA,3,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,phyllochroa,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria phyllochroa,Litoria phyllochroa_-37.496,10,-37.496,148.174,Hyla,phyllochroa,"Buchan, Victoria",Aquatic,14,30,tmax,NA,NA,1,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,phyllochroa,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria phyllochroa,Litoria phyllochroa_-37.412,5,-37.412,148.206,Hyla,phyllochroa,"Murrindal, Victoria",Aquatic,14,29.7,tmax,NA,NA,26,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,phyllochroa,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria phyllochroa,Litoria phyllochroa_-37.412,20,-37.412,148.206,Hyla,phyllochroa,"Murrindal, Victoria",Aquatic,14,31.4,tmax,NA,NA,26,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,phyllochroa,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rothii,Litoria rothii_-17.933,10,-17.933,145.924,Hyla,rothi,"Tully, Queensland",Aquatic,14,31.9,tmax,NA,NA,25,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rothii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rothii,Litoria rothii_-20.012,10,-20.012,148.246,Hyla,rothi,"Bowen, Queensland",Aquatic,14,36.2,tmax,NA,NA,9,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rothii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rothii,Litoria rothii_-20.012,30,-20.012,148.246,Hyla,rothi,"Bowen, Queensland",Aquatic,14,38.9,tmax,NA,NA,9,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rothii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rothii,Litoria rothii_-17.933,30,-17.933,145.924,Hyla,rothi,"Tully, Queensland",Aquatic,14,39.4,tmax,NA,NA,25,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rothii,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rubella,Litoria rubella_-20.012,10,-20.012,148.246,Hyla,rubella,"Bowen, Queensland",Aquatic,14,35.9,tmax,NA,NA,24,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rubella,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rubella,Litoria rubella_-19.258,10,-19.258,146.818,Hyla,rubella,"Townsville, Queensland",Aquatic,14,35.8,tmax,NA,NA,18,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rubella,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rubella,Litoria rubella_-17.933,10,-17.933,145.924,Hyla,rubella,"Tully, Queensland",Aquatic,14,35.7,tmax,NA,NA,37,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rubella,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litoria rubella,Litoria rubella_-20.012,30,-20.012,148.246,Hyla,rubella,"Bowen, Queensland",Aquatic,14,39.5,tmax,NA,NA,24,NA,Loss of righting response,1,NA,NA,NA,NA,NA,"Brattstrom, B. H. 1970. Thermal acclimation in Australian amphibians. Comparative Biochemistry and Physiology 35:69-103.",Adult,NA,NA,Anura,NA,NA,Aquatic & terrestrial,NA,NA,Rohr,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic & terrestrial,14,days,NA,Litoria,rubella,Chordata,Amphibia,Anura,NA,Adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
