internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
66639265,Musculium securis,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Musculium,securis,,,,,"(Prime, 1852)",
66639293,Pisidium compressum,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Pisidium,compressum,,,,,"Prime, 1852",
66639342,Pisidium fallax,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Pisidium,fallax,,,,,"Sterki, 1896",
66639363,Pisidium rotundatum,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Pisidium,rotundatum,,,,,"Prime, 1852","This species is a distinct species restricted to North America. <em><span class=""sciname"">Pisidium rotundatum</em> (Pallary, 1921) is a different species and is currently regarded as a synonym of <em>Pisidium casertanum</em>."
66639415,Sphaerium rhomboideum,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Sphaerium,rhomboideum,,,,,"(Say, 1822)",
66639423,Sphaerium simile,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Sphaerium,simile,,,,,"(Say, 1817)",
66639426,Sphaerium striatinum,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Sphaerium,striatinum,,,,,"(Lamarck, 1818)",
65374916,Syngnathus leptorhynchus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Syngnathus,leptorhynchus,,,,,"Girard, 1854","Further DNA data could provide greater detail on whether the southern population is in fact a separate species (in which case the name <em>Syngnathus griseolineatus </em>would be resurrected for that purpose).<br/><br/>Due to the large range of distribution of <em>Syngnathus leptorhynchus</em>, scientists are debating whether there is a single species of Bay Pipefish or several subspecies. Genetic evidence suggests that the southern population has been separated (with a biogeographic boundary near Point Conception, CA) from the northern populations for a significant period of time, although there is not enough evidence to conclude that the southern population is a genetically distinct species from the northern populations (Wilson 2006). The northern population ranges from Alaska to Monterey Bay, California, and the southern population from Morro Bay, CA to its southern extent in Baja California, Mexico (Wilson 2006)."
64263415,Alisma triviale,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Alisma,triviale,,,,,Pursh,
64263485,Allium geyeri,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,geyeri,,,,,S. Wats.,
64269065,Caltha leptosepala,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Caltha,leptosepala,,,,,DC.,
64311354,Epipactis gigantea,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Epipactis,gigantea,,,,,Dougl. ex Hook.,
64314090,Glyceria leptostachya,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Glyceria,leptostachya,,,,,Buckl.,
64314241,Heteranthera dubia,PLANTAE,TRACHEOPHYTA,COMMELINALES,LILIOPSIDA,PONTEDERIACEAE,Heteranthera,dubia,,,,,(Jacq.) MacM.,
64315210,Isoetes nuttallii,PLANTAE,TRACHEOPHYTA,ISOETALES,LYCOPODIOPSIDA,ISOETACEAE,Isoetes,nuttallii,,,,,A. Braun ex Engelm.,
64315327,Jaumea carnosa,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Jaumea,carnosa,,,,,(Less.) Gray,
64315465,Juncus acuminatus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,acuminatus,,,,,Michx.,
64315562,Juncus bolanderi,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,bolanderi,,,,,Engelm.,
64315615,Juncus mertensianus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,mertensianus,,,,,Bong.,
64315805,Juncus supiniformis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,supiniformis,,,,,Engelm.,
64316981,Lilaeopsis occidentalis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Lilaeopsis,occidentalis,,,,,Coult. &amp; Rose,
64317583,Lysichiton americanus,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Lysichiton,americanus,,,,,Hulten &amp; St. John,
64318014,Mimulus alsinoides,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Mimulus,alsinoides,,,,,Dougl. ex Benth.,
64318064,Mimulus dentatus,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,SCROPHULARIACEAE,Mimulus,dentatus,,,,,Nutt. ex Benth.,
64318243,Montia chamissoi,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,PORTULACACEAE,Montia,chamissoi,,,,,(Ledeb. ex Spreng.) Greene,
64318249,Montia parvifolia,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,PORTULACACEAE,Montia,parvifolia,,,,,(Moc. ex DC.) Greene,
64318349,Myriophyllum hippuroides,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,HALORAGACEAE,Myriophyllum,hippuroides,,,,,Nutt. ex Torr. &amp; Gray,
64320464,Pilea fontana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,URTICACEAE,Pilea,fontana,,,,,(Lunell) Rydb.,
64320490,Pinguicula macroceras,PLANTAE,TRACHEOPHYTA,SCROPHULARIALES,MAGNOLIOPSIDA,LENTIBULARIACEAE,Pinguicula,macroceras,,,,,Link,
64320687,Platanthera chorisiana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Platanthera,chorisiana,,,,,(Cham.) Reichenb.,
64320706,Platanthera huronensis,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Platanthera,huronensis,,,,,Lindl.,
64320986,Pleuropogon refractus,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,POACEAE,Pleuropogon,refractus,,,,,(Gray) Benth. ex Vasey,
64321496,Potamogeton amplifolius,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,amplifolius,,,,,Tuckerman,
64321569,Potamogeton richardsonii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,richardsonii,,,,,(Benn.) Rydb.,
64321575,Potamogeton robbinsii,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Potamogeton,robbinsii,,,,,Oakes,
64322166,Ranunculus gmelinii,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,gmelinii,,,,,DC.,
64322185,Ranunculus lobbii,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,lobbii,,,,,(Hiern) Gray,
64322200,Ranunculus macounii,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Ranunculus,macounii,,,,,Britt.,
64324216,Sagittaria latifolia,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ALISMATACEAE,Sagittaria,latifolia,,,,,Willd.,
64324394,Saururus cernuus,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,SAURURACEAE,Saururus,cernuus,,,,,L.,
64326174,Trollius laxus,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Trollius,laxus,,,,,Salisb.,
64326301,Wolffia borealis,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,ARACEAE,Wolffia,borealis,,,,,(Engelm. ex Hegelm.) Landolt ex Landolt &amp; Wildi,
62240,Thamnophis sirtalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Thamnophis,sirtalis,,,,,"(Linnaeus, 1758)",
63119,Amblyraja hyperborea,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Amblyraja,hyperborea,,,,,(Collett 1879),"This species can be confused with other <em>Amblyraja</em> species with different distributions, such as <em>Amblyraja georgiana</em> (M. Stehmann pers. comm). In the northwest Atlantic, it is easily confused with Jensen' s skate (<em>A. jenseni)</em>. Refer to Bigelow and Shroeder (1953), Jensen (1948) and Stehman and Burkel (1984)."
44937809,Bombus melanopygus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,melanopygus,,,,,"Nylander, 1848","The species concept of&#160;<em>B.&#160;melanopygus</em>&#160;is now considered to include&#160;<em>B. edwardsii, </em>the latter of which was&#160;formerly treated as a unique and morphologically distinct species&#160;from California and Oregon, but is now&#160;considered conspecific with&#160;<em>B. melanopygus&#160;</em>based on genetic similarity (Williams et al. 2014, Owen et al. 2010). Specifically, Owen &amp; Plow (1980) found that these two morphs differ by a single pair of alleles at one locus controlling the color of the pubescens on gastral terga II-III. According to Owen et al. (2010), there can be little doubt that the two are conspecific."
44937707,Bombus bifarius,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,bifarius,,,,,"Cresson, 1878","<p></p>Due to&#160;several major color pattern polymorphisms and evidence of genetic structuring among regional populations,&#160;the taxonomic status of regional populations of this species has been the subject of debate&#160;(Lozier et al. 2013). According to Williams et al. (2014), evidence from DNA barcodes supports a close relationship between two divergent groups with different color patterns and distributions, <em>B. bifarius&#160;</em><em>bifarius&#160;</em>and <em>B.&#160;<em>bifarius&#160;</em>nearcticus</em>.<em> </em>At present, these two groups are treated as the nominant and nearcticus color patterns of the same species, although the potential need for taxonomic revision is currently under examination&#160;(Lozier 2014,&#160;<em>pers. comm.</em>). &#160;&#160;<p></p>"
44937777,Bombus centralis,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,centralis,,,,,"Cresson, 1864","Evidence from DNA barcodes supports&#160;<em>B. centralis </em>and <em>B. flavifrons </em>as distinct species, despite their close genetic relationship (Williams et al. 2014)."
44937790,Bombus frigidus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,frigidus,,,,,"Smith, 1854","Some records previously treated as this species&#160;(e.g., from southern Appalachians) are now considered<span class=""apple-converted-space"">&#160;<em>Bombus sandersoni</em>, often determined as<span class=""apple-converted-space"">&#160;<em>Bombus frigidus sandersoni&#160;</em>(NatureServe 2014). It is now recognized that t<span class=""apple-converted-space"">he two species are separate (Williams <em>et al</em>., 2014).</span>"
44937797,Bombus impatiens,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,impatiens,,,,,"Cresson, 1863",
44937898,Bombus mixtus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,mixtus,,,,,"Cresson, 1878","See Williams (2014) for a discussion of the taxonomic status of this species. In short, <em>B. praticola</em> (Kirby 1837) is considered a synonym based on Kirby's original descriptions (there is no type material of this species). Since <em>B. praticola</em> appears to be the oldest available name for this species, that name (the senior homonym) would typically take precedence. However, since the name <em>B. mixtus</em> has been in common use for the species since 1950, Williams (2014) suggests that, in the interests of stability, an application be made to ICZN to suppress the senior homonym. At present, <em>B. mixtus </em>continues to be the widely-accepted name for this species (Williams 2014; Williams et al. 2014)."
155937,Musculium transversum,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,SPHAERIIDAE,Musculium,transversum,,,,,"(Say, 1829)",There is some debate over whether the genus <em>Musculium</em> should in fact change to <em>Sphaerium</em> with <em>Musculium</em> becoming demoted to subgenus level (Lee and O'Foighil 2003).
69624258,Physella lordi,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PHYSIDAE,Physella,lordi,,,,,"(Baird, 1863)",
69626187,Ferrissia rivularis,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Ferrissia,rivularis,,,,,"(Say, 1817)",
69626368,Helisoma anceps,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Helisoma,anceps,,,,,"(Menke, 1830)",
69626464,Planorbella subcrenata,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Planorbella,subcrenata,,,,,"(Carpenter, 1857)",
70401627,Hericium erinaceus,FUNGI,BASIDIOMYCOTA,RUSSULALES,AGARICOMYCETES,HERICIACEAE,Hericium,erinaceus,,,,,(Bull.) Pers.,"Molecular analysis of 26 ITS sequences of <em>Hericium erinaceus</em> from North America (USA, Canada), East Asia (Japan, Korea, China, Malaysia) and Europe (Holland, UK) reveals three subclades with weak support values showing clear discrimination between specimens originating from USA, East Asia and UK (Hallenberg <em>et al</em>. 2013). More research is needed to elucidate if the fungi occurring in America, Asia and Europe and believed to be <em>H. erinaceus</em> represent the same species. For the present evaluation of the global threats and conservation status, the species is considered as one and the same across the whole distribution range."
75104087,Fomitopsis officinalis,FUNGI,BASIDIOMYCOTA,POLYPORALES,AGARICOMYCETES,FOMITOPSIDACEAE,Fomitopsis,officinalis,,,,,(Vill.) Bondartsev &amp; Singer,
75121617,Rhizopogon alexsmithii,FUNGI,BASIDIOMYCOTA,BOLETALES,AGARICOMYCETES,RHIZOPOGONACEAE,Rhizopogon,alexsmithii,,,,,(Trappe) Vizzini &amp; Zotti,Originally proposed as <em>Alpova alexsmithii</em> Trappe (1975).&#160; Transferred to Rhizopogon by Vizzini and Zotti (2010) based on molecular evidence.
76196246,Cortinarius cupreorufus,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,CORTINARIACEAE,Cortinarius,cupreorufus,,,,,Brandrud,
176004,Hammarbya paludosa,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Hammarbya,paludosa,,,,,(L.) Kuntze,
175931,Neottia cordata,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Neottia,cordata,,,,,(L.) Rich.,
175967,Platanthera hyperborea,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Platanthera,hyperborea,,,,,(L.) Lindl.,
175925,Spiranthes romanzoffiana,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Spiranthes,romanzoffiana,,,,,Cham.,
54414,Ascaphus truei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ASCAPHIDAE,Ascaphus,truei,,,,,"Stejneger, 1899",
59358,Plethodon vehiculum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,vehiculum,,,,,"(Cooper, 1860)",
58553,Rana aurora,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Rana,aurora,,,,,"Baird &amp; Girard, 1852",Shaffer <em>et al</em>. (2004) presented genetic evidence supporting the recognition of <em>Rana aurora</em> and <em>R. draytonii</em> as distinct species.
59469,Taricha granulosa,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Taricha,granulosa,,,,,"(Skilton, 1849)",
59119,Aneides vagrans,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Aneides,vagrans,,,,,"Wake &amp; Jackman, 1998",This species has been separated from <i>Aneides ferreus</i> (Jackman 1998).
79515478,Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,TRICHOLOMATACEAE,Tricholoma,apium,,,,,Jul. Schäff.,
39328,Squatina californica,ANIMALIA,CHORDATA,SQUATINIFORMES,CHONDRICHTHYES,SQUATINIDAE,Squatina,californica,,,,,"Ayres, 1859",
39396,Tetronarce californica,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Tetronarce,californica,,,,,"(Ayres, 1855)",
161375,Bathyraja trachura,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,ARHYNCHOBATIDAE,Bathyraja,trachura,,,,,"(Gilbert, 1892)",
161452,Amblyraja badia,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Amblyraja,badia,,,,,"(Garman, 1899)",
60191,Hydrolagus colliei,ANIMALIA,CHORDATA,CHIMAERIFORMES,CHONDRICHTHYES,CHIMAERIDAE,Hydrolagus,colliei,,,,,"(Lay &amp; Bennett, 1839)","Fowler (1910) stated that <em>Chimaera neglecta</em> Ogilby, 1888 is probably a synonym of <em>H. colliei</em>, but it is more likely to be a synonym of <em>H. novaezealandiae</em> (Didier and Rosenberger 2002)."
44183,Beringraja binoculata,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Beringraja,binoculata,,,,,"(Girard, 1855)","Ishihara <em>et al</em>. (2012) established the new genus <em>Beringraja</em> for the two species <em>B. binoculata&#160; </em>(previously <em>Raja binoculata</em> Girard, 1855) and <em>B. pulchra</em> (previously <em>Raja pulchra</em> Liu 1932)."
80603050,Allium validum,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Allium,validum,,,,,S.Watson,
80603211,Bidens amplissima,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Bidens,amplissima,,,,,Greene,
80603334,Carex unilateralis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,CYPERACEAE,Carex,unilateralis,,,,,Mack.,
80603495,Claytonia cordifolia,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,PORTULACACEAE,Claytonia,cordifolia,,,,,S.Watson,
80603544,Claytonia sarmentosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,PORTULACACEAE,Claytonia,sarmentosa,,,,,C.A.Mey.,
80603599,Claytonia tuberosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,PORTULACACEAE,Claytonia,tuberosa,,,,,Pall. ex Schult.,
80605013,Juncus kelloggii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,kelloggii,,,,,Engelm.,
80605049,Juncus lesueurii,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,JUNCACEAE,Juncus,lesueurii,,,,,Bol.,
